student_id,company_id,cgpa_normalized,10th_normalized,12th_normalized,active_backlogs,dept_match,required_skills_match_ratio,preferred_skills_match_ratio,total_internship_months,max_internship_tier,num_projects,max_project_complexity,meets_project_complexity,num_global_premium_certs,num_global_standard_certs,num_national_certs,meets_cert_tier,num_papers,max_paper_tier,num_advanced_skills,num_verified_skills
SRM_STA_157,CO001,0.7110000000000001,0.8370000000000001,0.6920000000000001,1,0,0.0,0.0,6.0,3,5,3,1,1,1,0,1,0,0,3,6
SRM_STA_158,CO001,0.6719999999999999,0.99,0.542,1,1,0.0,0.0,6.0,2,5,3,1,1,2,1,1,0,0,3,2
SRM_STA_159,CO001,0.9869999999999999,0.7759999999999999,0.978,1,1,0.0,0.0,12.0,5,5,3,1,2,0,1,1,0,0,4,6
SRM_STA_160,CO001,0.784,0.818,0.843,1,1,0.0,0.0,3.0,5,5,3,1,0,2,1,1,0,0,1,4
SRM_STA_161,CO001,0.8699999999999999,0.8170000000000001,0.8640000000000001,1,1,0.0,0.0,1.0,5,5,3,1,1,1,1,1,0,0,6,7
SRM_STA_162,CO001,0.907,0.775,0.99,1,1,0.0,0.0,8.0,3,5,3,1,0,0,2,0,0,0,2,4
SRM_STA_163,CO001,0.792,0.965,0.735,2,0,0.0,0.0,2.0,5,5,3,1,1,2,0,1,0,0,2,6
SRM_STA_164,CO001,0.727,0.775,0.8009999999999999,1,1,0.0,0.0,1.0,5,5,2,1,0,0,2,0,0,0,3,6
SRM_STA_165,CO001,0.706,0.59,0.8370000000000001,1,0,0.0,0.0,5.0,5,5,3,1,1,3,0,1,0,0,2,3
SRM_STA_166,CO001,0.682,0.97,0.7340000000000001,1,1,0.0,0.0,1.0,2,5,3,1,2,0,1,1,0,0,2,4
SRM_STA_167,CO001,0.827,0.73,0.738,1,0,0.0,0.0,4.0,5,5,3,1,1,0,1,1,0,0,3,5
SRM_STA_168,CO001,0.752,0.99,0.82,1,0,0.0,0.0,2.0,5,5,3,1,1,0,0,1,0,0,5,7
SRM_STA_169,CO001,0.7929999999999999,0.853,0.85,1,1,0.0,0.0,2.0,4,5,3,1,2,1,1,1,0,0,5,5
SRM_STA_170,CO001,0.8230000000000001,0.795,0.8390000000000001,1,1,0.0,0.0,3.0,4,5,3,1,1,1,0,1,0,0,4,6
SRM_STA_171,CO001,0.8470000000000001,0.655,0.758,1,0,0.0,0.0,3.0,4,5,3,1,3,0,0,1,0,0,2,4
SRM_STA_172,CO001,0.79,0.99,0.7140000000000001,1,0,0.0,0.0,4.0,4,5,3,1,1,1,1,1,0,0,1,6
SRM_STA_173,CO001,0.67,0.631,0.535,1,1,0.0,0.0,6.0,4,5,3,1,1,1,1,1,0,0,2,5
SRM_STA_174,CO001,0.923,0.917,0.871,1,1,0.0,0.0,7.0,4,5,3,1,0,0,2,0,0,0,3,6
SRM_STA_175,CO001,0.743,0.772,0.721,1,0,0.0,0.0,4.0,5,5,3,1,0,2,0,1,0,0,4,6
SRM_STA_176,CO001,0.8380000000000001,0.986,0.915,1,1,0.0,0.0,2.0,4,5,2,1,3,0,1,1,0,0,3,7
SRM_STA_177,CO001,0.688,0.599,0.7140000000000001,1,0,0.0,0.0,8.0,5,5,3,1,1,1,1,1,0,0,2,7
SRM_STA_178,CO001,0.6559999999999999,0.99,0.619,1,1,0.0,0.0,12.0,5,5,3,1,0,2,0,1,0,0,3,7
SRM_STA_179,CO001,0.874,0.799,0.848,1,0,0.0,0.0,3.0,2,5,3,1,1,0,1,1,0,0,2,4
SRM_STA_180,CO001,0.666,0.99,0.561,1,1,0.0,0.0,8.0,3,5,2,1,1,0,1,1,0,0,5,7
SRM_STA_181,CO001,0.628,0.61,0.662,2,1,0.0,0.0,3.0,5,5,2,1,1,1,1,1,0,0,2,5
SRM_STA_182,CO001,0.841,0.92,0.807,1,1,0.0,0.0,8.0,4,5,3,1,0,0,1,0,0,0,2,5
SRM_STA_183,CO001,0.64,0.878,0.594,1,0,0.0,0.0,8.0,4,5,3,1,0,2,0,1,0,0,4,5
SRM_STA_184,CO001,0.631,0.614,0.586,1,0,0.0,0.0,6.0,2,5,3,1,1,0,0,1,0,0,2,5
SRM_STA_185,CO001,0.78,0.821,0.8759999999999999,1,0,0.0,0.0,6.0,5,5,3,1,0,2,0,1,0,0,0,6
SRM_STA_186,CO001,0.782,0.745,0.873,1,1,0.0,0.0,9.0,4,5,3,1,0,1,1,1,0,0,3,4
SRM_STA_187,CO001,0.826,0.871,0.9520000000000001,1,1,0.0,0.0,6.0,3,5,3,1,2,1,0,1,0,0,4,4
SRM_STA_188,CO001,0.619,0.773,0.732,1,1,0.0,0.0,5.0,4,5,2,1,1,0,2,1,0,0,1,7
SRM_STA_189,CO001,0.791,0.755,0.9440000000000001,1,0,0.0,0.0,5.0,5,5,3,1,1,1,1,1,0,0,3,2
SRM_STA_190,CO001,0.768,0.718,0.664,2,1,0.0,0.0,5.0,5,5,3,1,1,1,1,1,0,0,3,4
SRM_STA_191,CO001,0.709,0.99,0.6970000000000001,1,1,0.0,0.0,9.0,4,5,3,1,3,1,0,1,0,0,2,5
SRM_STA_192,CO001,0.627,0.99,0.687,1,1,0.0,0.0,1.0,3,5,3,1,1,1,0,1,0,0,1,4
SRM_STA_193,CO001,0.611,0.99,0.7390000000000001,1,1,0.0,0.0,5.0,3,5,3,1,1,1,0,1,0,0,3,5
SRM_STA_194,CO001,0.8480000000000001,0.696,0.858,1,1,0.0,0.0,9.0,5,5,3,1,0,1,1,1,0,0,3,5
SRM_STA_195,CO001,0.866,0.7759999999999999,0.887,1,0,0.0,0.0,1.0,3,5,3,1,1,0,1,1,0,0,3,6
SRM_STA_196,CO001,0.749,0.8170000000000001,0.743,1,0,0.0,0.0,3.0,3,5,3,1,0,0,1,0,0,0,4,7
SRM_STA_197,CO001,0.733,0.733,0.726,1,1,0.0,0.0,8.0,5,5,3,1,0,1,0,1,0,0,4,6
SRM_STA_198,CO001,0.708,0.5539999999999999,0.7090000000000001,1,1,0.0,0.0,8.0,5,5,2,1,0,1,1,1,0,0,3,4
SRM_STA_199,CO001,0.714,0.868,0.7390000000000001,1,1,0.0,0.0,2.0,4,5,2,1,2,1,0,1,0,0,3,7
SRM_STA_200,CO001,0.605,0.638,0.581,1,0,0.0,0.0,2.0,5,5,3,1,0,1,1,1,0,0,4,6
SRM_TWO_001,CO001,0.614,0.621,0.6409999999999999,1,0,0.0,0.0,0.0,0,2,2,1,0,0,0,0,0,0,2,2
SRM_TWO_001_V2,CO001,0.614,0.621,0.6409999999999999,1,0,0.0,0.0,0.0,0,2,1,0,0,0,0,0,0,0,0,4
SRM_TWO_002,CO001,0.828,0.8440000000000001,0.7929999999999999,0,1,0.0,0.5,0.0,0,2,1,0,1,0,0,1,0,0,1,2
SRM_TWO_002_V2,CO001,0.828,0.8440000000000001,0.7929999999999999,0,1,0.0,0.5,0.0,0,2,1,0,0,1,0,1,0,0,3,5
SRM_TWO_003,CO001,0.7110000000000001,0.7090000000000001,0.68,0,1,0.0,0.0,0.0,0,3,3,1,1,0,0,1,0,0,2,5
SRM_TWO_003_V2,CO001,0.7110000000000001,0.7090000000000001,0.68,0,1,0.0,0.0,0.0,0,3,2,1,1,0,0,1,0,0,1,3
SRM_TWO_004,CO001,0.6769999999999999,0.755,0.733,1,0,0.333,0.0,0.0,0,2,2,1,1,0,0,1,0,0,3,5
SRM_TWO_004_V2,CO001,0.6769999999999999,0.755,0.733,1,1,0.333,0.0,0.0,0,2,3,1,0,0,1,0,0,0,4,4
SRM_TWO_005,CO001,0.883,0.8270000000000001,0.868,0,0,0.0,0.5,3.0,2,2,3,1,0,1,0,1,0,0,3,8
SRM_TWO_005_V2,CO001,0.883,0.8270000000000001,0.868,0,1,0.0,0.5,6.0,5,2,3,1,0,1,0,1,0,0,2,7
SRM_TWO_006,CO001,0.686,0.721,0.649,0,1,0.0,0.0,6.0,3,2,3,1,1,1,0,1,0,0,2,6
SRM_TWO_006_V2,CO001,0.686,0.721,0.649,0,1,0.0,0.0,2.0,4,2,2,1,0,0,1,0,0,0,3,3
SRM_TWO_007,CO001,0.752,0.6809999999999999,0.7240000000000001,0,1,0.0,0.0,0.0,0,3,3,1,1,0,2,1,0,0,1,3
SRM_TWO_007_V2,CO001,0.752,0.6809999999999999,0.7240000000000001,0,1,0.0,0.0,0.0,0,3,2,1,2,0,1,1,0,0,0,6
SRM_TWO_008,CO001,0.788,0.753,0.763,0,0,0.0,0.0,0.0,0,2,3,1,0,1,2,1,0,0,3,5
SRM_TWO_008_V2,CO001,0.788,0.753,0.763,0,1,0.0,0.0,0.0,0,2,3,1,0,1,2,1,0,0,5,7
SRM_TWO_009,CO001,0.7889999999999999,0.735,0.805,0,1,0.0,0.0,0.0,0,2,1,0,0,1,0,1,0,0,1,3
SRM_TWO_009_V2,CO001,0.7889999999999999,0.735,0.805,0,1,0.0,0.0,0.0,0,2,1,0,0,0,0,0,0,0,1,3
SRM_TWO_010,CO001,0.8089999999999999,0.8170000000000001,0.784,0,0,0.0,0.5,0.0,0,2,3,1,1,0,1,1,0,0,3,5
SRM_TWO_010_V2,CO001,0.8089999999999999,0.8170000000000001,0.784,0,0,0.0,0.5,0.0,0,2,2,1,0,2,1,1,0,0,5,5
SRM_TWO_011,CO001,0.9640000000000001,0.99,0.9129999999999999,0,1,0.0,0.0,6.0,3,3,3,1,1,0,1,1,0,0,1,3
SRM_TWO_011_V2,CO001,0.9640000000000001,0.99,0.9129999999999999,0,1,0.0,0.0,6.0,2,3,3,1,2,0,0,1,0,0,1,3
SRM_TWO_012,CO001,0.8160000000000001,0.878,0.846,0,1,0.0,0.0,1.0,5,2,3,1,1,1,0,1,0,0,5,3
SRM_TWO_012_V2,CO001,0.8160000000000001,0.878,0.846,0,1,0.0,0.0,1.0,4,2,1,0,1,0,1,1,0,0,3,4
SRM_TWO_013,CO001,0.999,0.99,0.99,0,1,0.0,0.0,9.0,3,2,1,0,0,1,1,1,0,0,2,3
SRM_TWO_013_V2,CO001,0.999,0.99,0.99,0,0,0.0,0.0,4.0,3,2,3,1,1,0,0,1,0,0,1,4
SRM_TWO_014,CO001,0.754,0.7979999999999999,0.7440000000000001,0,1,0.0,0.0,0.0,0,3,3,1,1,1,0,1,0,0,2,3
SRM_TWO_014_V2,CO001,0.754,0.7979999999999999,0.7440000000000001,0,1,0.0,0.0,0.0,0,3,2,1,1,0,1,1,0,0,4,3
SRM_TWO_015,CO001,0.8859999999999999,0.8490000000000001,0.8109999999999999,0,0,0.0,0.0,6.0,3,2,2,1,0,2,0,1,0,0,3,8
SRM_TWO_015_V2,CO001,0.8859999999999999,0.8490000000000001,0.8109999999999999,0,0,0.0,0.0,6.0,2,2,2,1,0,1,1,1,0,0,1,7
SRM_TWO_016,CO001,0.774,0.799,0.7829999999999999,0,1,0.0,0.5,0.0,0,2,2,1,0,0,2,0,0,0,3,3
SRM_TWO_016_V2,CO001,0.774,0.799,0.7829999999999999,0,0,0.0,0.5,0.0,0,2,3,1,0,0,2,0,0,0,3,4
SRM_TWO_017,CO001,0.8949999999999999,0.7859999999999999,0.715,0,1,0.0,0.5,5.0,3,2,1,0,0,0,2,0,0,0,2,3
SRM_TWO_017_V2,CO001,0.8949999999999999,0.7859999999999999,0.715,0,1,0.0,0.5,4.0,5,2,2,1,1,2,0,1,0,0,3,4
SRM_TWO_018,CO001,0.86,0.9490000000000001,0.8320000000000001,0,0,0.0,0.0,0.0,0,2,3,1,1,1,2,1,0,0,4,6
SRM_TWO_018_V2,CO001,0.86,0.9490000000000001,0.8320000000000001,0,0,0.0,0.0,0.0,0,2,3,1,2,0,1,1,0,0,5,7
SRM_TWO_019,CO001,0.733,0.696,0.6679999999999999,0,0,0.667,0.5,3.0,5,2,3,1,2,0,0,1,0,0,5,4
SRM_TWO_019_V2,CO001,0.733,0.696,0.6679999999999999,0,0,0.667,0.5,8.0,4,2,3,1,0,2,0,1,0,0,3,6
SRM_TWO_020,CO001,0.826,0.7190000000000001,0.725,0,0,0.667,0.5,0.0,0,2,3,1,1,0,0,1,0,0,3,4
SRM_TWO_020_V2,CO001,0.826,0.7190000000000001,0.725,0,0,0.667,0.5,0.0,0,2,3,1,0,1,2,1,0,0,5,5
SRM_TWO_021,CO001,0.61,0.642,0.691,1,1,0.333,0.5,4.0,5,2,2,1,0,3,1,1,0,0,4,8
SRM_TWO_021_V2,CO001,0.61,0.642,0.691,1,1,0.333,0.5,3.0,5,2,2,1,0,0,3,0,0,0,2,7
SRM_TWO_022,CO001,0.7,0.5589999999999999,0.618,0,1,0.333,0.0,0.0,0,2,2,1,0,0,0,0,0,0,4,5
SRM_TWO_022_V2,CO001,0.7,0.5589999999999999,0.618,0,1,0.333,0.0,0.0,0,2,3,1,0,0,0,0,0,0,3,5
SRM_TWO_023,CO001,0.8390000000000001,0.868,0.882,2,0,0.333,0.0,0.0,0,2,2,1,1,1,0,1,0,0,1,5
SRM_TWO_023_V2,CO001,0.8390000000000001,0.868,0.882,2,0,0.333,0.0,0.0,0,2,2,1,1,1,0,1,0,0,1,5
SRM_TWO_024,CO001,0.769,0.733,0.649,0,1,0.0,0.0,5.0,3,3,3,1,1,0,0,1,0,0,0,3
SRM_TWO_024_V2,CO001,0.769,0.733,0.649,0,1,0.0,0.0,4.0,4,3,2,1,0,1,1,1,0,0,0,4
SRM_TWO_025,CO001,0.605,0.605,0.606,0,0,0.667,0.5,2.0,5,2,3,1,0,2,0,1,0,0,2,4
SRM_TWO_025_V2,CO001,0.605,0.605,0.606,0,0,0.667,0.5,4.0,5,2,1,0,1,1,0,1,0,0,2,3
SRM_TWO_026,CO001,0.9949999999999999,0.9420000000000001,0.9690000000000001,0,1,0.333,0.0,12.0,3,2,3,1,0,2,1,1,0,0,1,6
SRM_TWO_026_V2,CO001,0.9949999999999999,0.9420000000000001,0.9690000000000001,0,1,0.333,0.0,8.0,5,2,3,1,1,1,1,1,0,0,2,5
SRM_TWO_027,CO001,0.924,0.9129999999999999,0.92,0,0,0.0,0.5,3.0,5,2,3,1,0,1,1,1,0,0,1,3
SRM_TWO_027_V2,CO001,0.924,0.9129999999999999,0.92,0,1,0.0,0.5,3.0,4,2,2,1,0,0,1,0,0,0,1,4
SRM_TWO_028,CO001,0.9279999999999999,0.99,0.922,0,0,0.0,0.0,0.0,0,2,3,1,0,1,0,1,0,0,1,4
SRM_TWO_028_V2,CO001,0.9279999999999999,0.99,0.922,0,0,0.0,0.0,0.0,0,2,3,1,0,0,1,0,0,0,3,6
SRM_TWO_029,CO001,0.662,0.669,0.6729999999999999,0,1,0.333,0.0,0.0,0,3,3,1,1,0,0,1,0,0,3,3
SRM_TWO_029_V2,CO001,0.662,0.669,0.6729999999999999,0,1,0.333,0.0,0.0,0,3,2,1,0,0,2,0,0,0,2,5
SRM_TWO_030,CO001,0.5690000000000001,0.495,0.633,0,1,0.0,0.5,0.0,0,3,3,1,2,1,0,1,0,0,4,5
SRM_TWO_030_V2,CO001,0.5690000000000001,0.495,0.633,0,1,0.0,0.5,0.0,0,3,3,1,1,0,0,1,0,0,2,4
SRM_TWO_031,CO001,0.635,0.775,0.693,1,1,0.0,0.0,0.0,0,2,1,0,1,1,0,1,0,0,3,7
SRM_TWO_031_V2,CO001,0.635,0.775,0.693,1,0,0.0,0.0,0.0,0,2,3,1,0,0,0,0,0,0,2,9
SRM_TWO_032,CO001,0.8119999999999999,0.7909999999999999,0.7909999999999999,0,0,0.333,0.5,0.0,0,2,2,1,1,1,0,1,0,0,4,7
SRM_TWO_032_V2,CO001,0.8119999999999999,0.7909999999999999,0.7909999999999999,0,0,0.333,0.5,0.0,0,2,3,1,2,0,0,1,0,0,5,5
SRM_TWO_033,CO001,0.744,0.6679999999999999,0.726,1,0,0.0,0.0,0.0,0,2,3,1,0,0,1,0,0,0,4,6
SRM_TWO_033_V2,CO001,0.744,0.6679999999999999,0.726,1,0,0.0,0.0,0.0,0,2,3,1,1,1,0,1,0,0,2,4
SRM_TWO_034,CO001,0.667,0.589,0.588,0,1,0.0,0.5,1.0,3,3,3,1,0,0,0,0,0,0,2,4
SRM_TWO_034_V2,CO001,0.667,0.589,0.588,0,1,0.0,0.5,2.0,5,3,3,1,2,0,0,1,0,0,4,5
SRM_TWO_035,CO001,0.825,0.718,0.746,2,0,0.0,0.0,3.0,4,2,2,1,0,1,0,1,0,0,5,6
SRM_TWO_035_V2,CO001,0.825,0.718,0.746,2,0,0.0,0.0,8.0,4,2,3,1,0,0,0,0,0,0,4,5
SRM_TWO_036,CO001,0.807,0.745,0.799,1,1,0.0,0.0,0.0,0,2,2,1,1,1,0,1,0,0,2,3
SRM_TWO_036_V2,CO001,0.807,0.745,0.799,1,1,0.0,0.0,0.0,0,2,2,1,0,0,1,0,0,0,3,6
SRM_TWO_037,CO001,0.899,0.9329999999999999,0.946,0,1,0.0,0.0,0.0,0,2,3,1,0,0,1,0,0,0,4,7
SRM_TWO_037_V2,CO001,0.899,0.9329999999999999,0.946,0,1,0.0,0.0,0.0,0,2,2,1,0,0,0,0,0,0,4,6
SRM_TWO_038,CO001,0.859,0.807,0.9109999999999999,0,0,0.333,0.0,0.0,0,2,3,1,2,0,0,1,0,0,2,4
SRM_TWO_038_V2,CO001,0.859,0.807,0.9109999999999999,0,1,0.333,0.0,0.0,0,2,3,1,0,0,1,0,0,0,1,2
SRM_TWO_039,CO001,0.754,0.826,0.7190000000000001,1,1,0.0,0.0,0.0,0,2,3,1,1,0,2,1,0,0,2,1
SRM_TWO_039_V2,CO001,0.754,0.826,0.7190000000000001,1,1,0.0,0.0,0.0,0,2,3,1,0,2,1,1,0,0,1,4
SRM_TWO_040,CO001,0.93,0.99,0.96,0,1,0.333,0.5,0.0,0,2,3,1,1,0,0,1,0,0,2,7
SRM_TWO_040_V2,CO001,0.93,0.99,0.96,0,0,0.333,0.5,0.0,0,2,3,1,1,0,0,1,0,0,0,7
SRM_TWO_041,CO001,0.6559999999999999,0.726,0.858,1,0,0.0,0.0,5.0,5,2,3,1,1,0,2,1,0,0,7,5
SRM_TWO_042,CO001,0.6519999999999999,0.99,0.8220000000000001,1,0,0.0,0.0,3.0,3,2,3,1,3,0,1,1,0,0,2,6
SRM_TWO_043,CO001,0.705,0.7170000000000001,0.816,1,1,0.0,0.0,5.0,4,5,3,1,0,3,1,1,0,0,2,5
SRM_TWO_044,CO001,0.617,0.718,0.691,1,1,0.0,0.0,5.0,4,5,3,1,0,2,0,1,0,0,3,5
SRM_TWO_045,CO001,0.786,0.7929999999999999,0.6920000000000001,1,1,0.0,0.0,7.0,5,3,3,1,1,0,2,1,0,0,2,5
SRM_TWO_046,CO001,0.621,0.8490000000000001,0.789,1,1,0.0,0.0,12.0,4,2,2,1,2,1,0,1,0,0,2,5
SRM_TWO_047,CO001,0.779,0.892,0.8690000000000001,2,1,0.0,0.0,3.0,4,2,3,1,2,0,0,1,0,0,2,6
SRM_TWO_048,CO001,0.63,0.5539999999999999,0.7440000000000001,1,1,0.0,0.0,2.0,5,3,3,1,2,1,0,1,0,0,4,4
SRM_TWO_049,CO001,0.9189999999999999,0.755,0.715,1,1,0.0,0.0,9.0,4,2,3,1,0,1,1,1,0,0,4,4
SRM_TWO_050,CO001,0.9099999999999999,0.818,0.6920000000000001,1,1,0.0,0.0,4.0,5,2,3,1,1,2,0,1,0,0,0,7
SRM_TWO_051,CO001,0.909,0.903,0.977,1,0,0.0,0.0,1.0,5,5,3,1,2,1,0,1,0,0,4,5
SRM_TWO_052,CO001,0.782,0.624,0.7020000000000001,1,1,0.0,0.0,8.0,5,5,3,1,0,1,1,1,0,0,3,6
SRM_TWO_053,CO001,0.845,0.589,0.946,1,1,0.0,0.0,9.0,2,2,2,1,1,0,1,1,0,0,3,4
SRM_TWO_054,CO001,0.7969999999999999,0.706,0.845,1,1,0.0,0.0,3.0,4,5,3,1,0,0,0,0,0,0,3,5
SRM_TWO_055,CO001,0.8880000000000001,0.797,0.759,1,1,0.0,0.0,3.0,2,2,2,1,0,3,0,1,0,0,4,5
SRM_TWO_056,CO001,0.769,0.64,0.902,1,1,0.0,0.0,3.0,3,2,3,1,1,0,1,1,0,0,2,4
SRM_TWO_057,CO001,0.751,0.75,0.9690000000000001,1,1,0.0,0.0,5.0,4,2,3,1,1,1,1,1,0,0,5,6
SRM_TWO_058,CO001,0.662,0.99,0.632,2,0,0.0,0.0,1.0,4,5,3,1,0,2,0,1,0,0,5,4
SRM_TWO_059,CO001,0.704,0.828,0.7120000000000001,1,0,0.0,0.0,1.0,5,5,3,1,1,0,0,1,0,0,3,6
SRM_TWO_060,CO001,0.514,0.47,0.649,1,1,0.0,0.0,9.0,3,5,3,1,0,1,0,1,0,0,1,6
SRM_TWO_061,CO001,0.882,0.99,0.74,1,1,0.0,0.0,6.0,3,5,3,1,2,1,0,1,0,0,4,4
SRM_TWO_062,CO001,0.833,0.6890000000000001,0.6609999999999999,1,1,0.0,0.0,3.0,5,5,3,1,0,2,0,1,0,0,2,4
SRM_TWO_063,CO001,0.72,0.9129999999999999,0.63,1,0,0.0,0.0,6.0,4,2,3,1,1,1,0,1,0,0,2,3
SRM_TWO_064,CO001,0.74,0.99,0.613,1,1,0.0,0.0,1.0,3,5,3,1,1,1,1,1,0,0,2,5
SRM_TWO_065,CO001,0.6990000000000001,0.799,0.679,1,1,0.0,0.0,7.0,5,5,3,1,2,1,0,1,0,0,2,6
SRM_TWO_066,CO001,0.766,0.909,0.8759999999999999,1,0,0.0,0.0,3.0,3,2,3,1,0,0,4,0,0,0,2,6
SRM_TWO_067,CO001,0.9650000000000001,0.765,0.7929999999999999,1,0,0.0,0.0,2.0,5,5,3,1,1,3,0,1,0,0,4,4
SRM_TWO_068,CO001,0.6980000000000001,0.903,0.8009999999999999,1,1,0.0,0.0,6.0,4,5,3,1,3,1,0,1,0,0,2,6
SRM_TWO_069,CO001,0.567,0.965,0.99,1,1,0.0,0.0,2.0,2,2,2,1,1,1,1,1,0,0,2,3
SRM_TWO_070,CO001,0.564,0.818,0.858,1,0,0.0,0.0,9.0,5,2,3,1,1,0,0,1,0,0,2,6
SRM_TWO_071,CO001,0.8789999999999999,0.655,0.821,1,1,0.0,0.0,1.0,4,2,3,1,0,2,0,1,0,0,3,4
SRM_TWO_072,CO001,0.826,0.6779999999999999,0.805,1,1,0.0,0.0,2.0,4,3,2,1,2,0,0,1,0,0,4,6
SRM_TWO_073,CO001,0.917,0.883,0.915,1,1,0.0,0.0,2.0,2,5,3,1,1,0,1,1,0,0,3,6
SRM_TWO_074,CO001,0.609,0.9670000000000001,0.59,1,0,0.0,0.0,6.0,2,5,3,1,1,1,2,1,0,0,2,5
SRM_TWO_075,CO001,0.735,0.868,0.8220000000000001,1,0,0.0,0.0,3.0,4,2,2,1,1,0,0,1,0,0,2,4
SRM_TWO_076,CO001,0.7190000000000001,0.7190000000000001,0.763,1,1,0.0,0.0,6.0,2,3,1,0,1,0,0,1,0,0,4,5
SRM_TWO_077,CO001,0.8310000000000001,0.856,0.72,2,1,0.0,0.0,3.0,5,2,3,1,0,1,0,1,0,0,3,4
SRM_TWO_078,CO001,0.651,0.828,0.7829999999999999,1,1,0.0,0.0,3.0,5,3,2,1,2,0,1,1,0,0,1,5
SRM_TWO_079,CO001,0.705,0.63,0.633,1,1,0.0,0.0,6.0,3,5,3,1,0,1,2,1,0,0,4,6
SRM_TWO_080,CO001,0.637,0.755,0.94,1,1,0.0,0.0,1.0,3,2,3,1,0,1,0,1,0,0,4,4
SRM_TWO_081,CO001,0.9189999999999999,0.946,0.917,1,0,0.0,0.0,3.0,2,2,2,1,1,1,1,1,0,0,2,5
SRM_TWO_082,CO001,0.607,0.631,0.7759999999999999,2,0,0.0,0.0,3.0,2,5,2,1,1,0,0,1,0,0,1,7
SRM_TWO_083,CO001,0.8550000000000001,0.757,0.99,1,0,0.0,0.0,8.0,5,2,2,1,1,1,1,1,0,0,3,4
SRM_TWO_084,CO001,0.779,0.655,0.8240000000000001,2,1,0.0,0.0,9.0,3,2,1,0,0,1,0,1,0,0,5,6
SRM_TWO_085,CO001,0.8310000000000001,0.809,0.767,1,1,0.0,0.0,5.0,5,5,3,1,0,0,1,0,0,0,6,6
SRM_TWO_086,CO001,0.753,0.8170000000000001,0.618,1,0,0.0,0.0,9.0,5,3,2,1,0,2,2,1,0,0,3,5
SRM_TWO_087,CO001,0.8160000000000001,0.514,0.675,1,1,0.0,0.0,8.0,4,3,3,1,0,1,2,1,0,0,1,7
SRM_TWO_088,CO001,0.744,0.7170000000000001,0.99,1,1,0.0,0.0,6.0,3,3,3,1,2,0,1,1,0,0,4,6
SRM_TWO_089,CO001,0.835,0.893,0.8240000000000001,2,1,0.0,0.0,1.0,4,5,3,1,1,1,0,1,0,0,3,5
SRM_TWO_090,CO001,0.849,0.97,0.7440000000000001,1,1,0.0,0.0,1.0,2,3,3,1,0,0,1,0,0,0,1,6
SRM_TWO_091,CO001,0.8960000000000001,0.787,0.846,1,1,0.0,0.0,4.0,2,5,3,1,0,2,0,1,0,0,3,5
SRM_TWO_092,CO001,0.726,0.785,0.846,2,0,0.0,0.0,3.0,5,2,1,0,1,0,0,1,0,0,2,5
SRM_TWO_093,CO001,0.696,0.642,0.9359999999999999,2,0,0.0,0.0,3.0,5,5,3,1,1,0,0,1,0,0,3,4
SRM_TWO_094,CO001,0.9470000000000001,0.706,0.807,2,1,0.0,0.0,8.0,5,5,3,1,0,1,1,1,0,0,4,5
SRM_TWO_095,CO001,0.6900000000000001,0.5589999999999999,0.615,1,1,0.0,0.0,8.0,4,2,3,1,2,1,1,1,0,0,6,4
SRM_TWO_096,CO001,0.8470000000000001,0.7170000000000001,0.715,1,1,0.0,0.0,3.0,5,5,3,1,1,0,0,1,0,0,2,6
SRM_TWO_097,CO001,0.9289999999999999,0.805,0.816,2,0,0.0,0.0,6.0,3,3,3,1,1,3,0,1,0,0,3,7
SRM_TWO_098,CO001,0.6769999999999999,0.726,0.7659999999999999,1,1,0.0,0.0,1.0,2,2,3,1,0,0,1,0,0,0,3,3
SRM_TWO_099,CO001,0.8019999999999999,0.773,0.92,1,0,0.0,0.0,8.0,5,5,3,1,2,0,2,1,0,0,2,4
SRM_TWO_100,CO001,0.8039999999999999,0.7809999999999999,0.99,1,0,0.0,0.0,7.0,4,5,3,1,1,2,1,1,0,0,4,4
SRM_TWO_101,CO001,0.779,0.807,0.5589999999999999,1,1,0.0,0.0,6.0,4,5,3,1,3,1,0,1,0,0,5,3
SRM_TWO_102,CO001,0.986,0.861,0.68,2,1,0.0,0.0,3.0,4,5,3,1,0,2,0,1,0,0,1,4
SRM_TWO_103,CO001,0.9039999999999999,0.75,0.8320000000000001,1,1,0.0,0.0,7.0,5,5,3,1,1,2,0,1,0,0,3,6
SRM_TWO_104,CO001,0.6719999999999999,0.638,0.47100000000000003,1,1,0.0,0.0,12.0,3,5,3,1,0,1,0,1,0,0,1,5
SRM_TWO_105,CO001,0.8119999999999999,0.726,0.6609999999999999,1,1,0.0,0.0,3.0,5,5,3,1,1,1,0,1,0,0,3,5
SRM_TWO_106,CO001,0.8109999999999999,0.599,0.7440000000000001,1,1,0.0,0.0,2.0,2,5,3,1,1,1,1,1,0,0,4,7
SRM_TWO_107,CO001,0.8019999999999999,0.703,0.973,2,0,0.0,0.0,1.0,4,5,3,1,1,0,0,1,0,0,2,6
SRM_TWO_108,CO001,0.758,0.638,0.7909999999999999,1,1,0.0,0.0,1.0,3,5,3,1,0,1,1,1,0,0,2,5
SRM_TWO_109,CO001,0.603,0.47,0.795,1,1,0.0,0.0,1.0,2,5,3,1,1,1,0,1,0,0,4,4
SRM_TWO_110,CO001,0.683,0.8440000000000001,0.82,1,1,0.0,0.0,5.0,5,2,3,1,1,1,0,1,0,0,4,5
