cert_id,student_id,cert_name,issuing_body,tier,domain,year_obtained
RW-CERT-SRM_STA_046-01,SRM_STA_046,"{'cert_name': '(cid:127) EC', 'issuing_body': 'Council Certified Network Defender v2 — EC-Council', 'tier': 'National', 'year_obtained': 2025}","{'cert_name': '(cid:127) EC', 'issuing_body': 'Council Certified Network Defender v2 — EC",Global_Premium,Data,2022
RW-CERT-SRM_STA_046-02,SRM_STA_046,"{'cert_name': '(cid:127) CCNA', 'issuing_body': 'Cisco', 'tier': 'National', 'year_obtained': 2024}",Issuer,Local,Web,2022
RW-CERT-SRM_STA_046-03,SRM_STA_046,"{'cert_name': '(cid:127) Nutanix Certified Associate 6', 'issuing_body': 'Nutanix', 'tier': 'National', 'year_obtained': 2024}",Issuer,Global_Premium,Web,2023
RW-CERT-SRM_STA_047-01,SRM_STA_047,"{'cert_name': '(cid:127) GitHub Actions Certification', 'issuing_body': 'GitHub', 'tier': 'National', 'year_obtained': 2025}",Issuer,Global_Premium,Programming,2022
RW-CERT-SRM_STA_047-02,SRM_STA_047,"{'cert_name': '(cid:127) Salesforce Certified Administrator', 'issuing_body': 'Salesforce', 'tier': 'National', 'year_obtained': 2025}",Issuer,Global_Standard,Programming,2024
RW-CERT-SRM_STA_047-03,SRM_STA_047,"{'cert_name': '(cid:127) Oracle Database SQL Specialist (1Z0', 'issuing_body': '914) — Oracle', 'tier': 'National', 'year_obtained': 2024}",Issuer,Local,Data,2024
RW-CERT-SRM_STA_048-01,SRM_STA_048,"{'cert_name': '(cid:127) Blue Prism Certified Developer', 'issuing_body': 'Blue Prism', 'tier': 'National', 'year_obtained': 2025}",Issuer,Global_Premium,Cloud,2022
RW-CERT-SRM_STA_048-02,SRM_STA_048,"{'cert_name': '(cid:127) Google Cloud Certified: Cloud Engineer', 'issuing_body': 'Google', 'tier': 'National', 'year_obtained': 2025}",Issuer,Global_Premium,Programming,2024
RW-CERT-SRM_STA_048-03,SRM_STA_048,"{'cert_name': '(cid:127) Oracle Certified Professional: Java SE 11 Developer', 'issuing_body': 'Oracle', 'tier': 'National', 'year_obtained': 2024}",Issuer,Global_Standard,AI,2025
RW-CERT-SRM_STA_049-01,SRM_STA_049,"{'cert_name': '(cid:127) AWS Certified Developer', 'issuing_body': 'Associate — Amazon', 'tier': 'National', 'year_obtained': 2024}",Issuer,National,Data,2023
RW-CERT-SRM_STA_049-02,SRM_STA_049,"{'cert_name': '(cid:127) Certified Full Stack Developer (CFSD)', 'issuing_body': 'GAQM', 'tier': 'National', 'year_obtained': 2024}",Issuer,Local,Programming,2025
RW-CERT-SRM_STA_049-03,SRM_STA_049,"{'cert_name': '(cid:127) AWS Certified AI Practitioner', 'issuing_body': 'Amazon', 'tier': 'National', 'year_obtained': 2024}",Issuer,Global_Standard,Data,2023
RW-CERT-SRM_STA_049-04,SRM_STA_049,"{'cert_name': '(cid:127) JSE', 'issuing_body': 'Certified Entry-Level JavaScript Programmer — PTI', 'tier': 'National', 'year_obtained': 2023}","{'cert_name': '(cid:127) JSE', 'issuing_body': 'Certified Entry",National,Data,2025
RW-CERT-SRM_STA_050-01,SRM_STA_050,"{'cert_name': '(cid:127) Google Cloud Certified: Cloud Engineer', 'issuing_body': 'Google', 'tier': 'National', 'year_obtained': 2025}",Issuer,Local,Programming,2022
RW-CERT-SRM_STA_050-02,SRM_STA_050,"{'cert_name': '(cid:127) Oracle APEX Cloud Developer Professional', 'issuing_body': 'Oracle', 'tier': 'National', 'year_obtained': 2025}",Issuer,Local,Programming,2026
RW-CERT-SRM_STA_050-03,SRM_STA_050,"{'cert_name': '(cid:127) Microsoft Certified: Azure AI Fundamentals', 'issuing_body': 'Microsoft', 'tier': 'National', 'year_obtained': 2024}",Issuer,Global_Premium,Programming,2025
RW-CERT-SRM_STA_051-01,SRM_STA_051,"{'cert_name': '(cid:127) Azure Data Scientist Associate', 'issuing_body': 'Microsoft', 'tier': 'National', 'year_obtained': 2023}",Issuer,Local,Web,2023
RW-CERT-SRM_STA_051-02,SRM_STA_051,"{'cert_name': '(cid:127) Microsoft Dynamics 365 Finance Functional Consultant (MB', 'issuing_body': '310) — Microsoft', 'tier': 'National', 'year_obtained': 2023}",Issuer,Local,Web,2026
RW-CERT-SRM_STA_051-03,SRM_STA_051,"{'cert_name': '(cid:127) Microsoft Certified: Azure AI Fundamentals', 'issuing_body': 'Microsoft', 'tier': 'National', 'year_obtained': 2023}",Issuer,Local,Web,2025
RW-CERT-SRM_STA_052-01,SRM_STA_052,"{'cert_name': '(cid:127) Certified Kubernetes Application Developer (CKAD)', 'issuing_body': 'CNCF', 'tier': 'National', 'year_obtained': 2025}",Issuer,Local,Data,2026
RW-CERT-SRM_STA_052-02,SRM_STA_052,"{'cert_name': '(cid:127) Certified Cloud Security Engineer', 'issuing_body': 'EC-Council', 'tier': 'National', 'year_obtained': 2025}","{'cert_name': '(cid:127) Certified Cloud Security Engineer', 'issuing_body': 'EC",Global_Standard,AI,2025
RW-CERT-SRM_STA_052-03,SRM_STA_052,"{'cert_name': '(cid:127) CompTIA Security+ (SY0', 'issuing_body': '701) — CompTIA', 'tier': 'National', 'year_obtained': 2024}",Issuer,Global_Premium,Web,2025
RW-CERT-SRM_STA_053-01,SRM_STA_053,"{'cert_name': '(cid:127) ServiceNow Certified System Administrator', 'issuing_body': 'ServiceNow', 'tier': 'National', 'year_obtained': 2025}",Issuer,Local,AI,2023
RW-CERT-SRM_STA_053-02,SRM_STA_053,"{'cert_name': '(cid:127) Salesforce Certified Agentforce Specialist', 'issuing_body': 'Salesforce', 'tier': 'National', 'year_obtained': 2024}",Issuer,Global_Standard,Web,2025
RW-CERT-SRM_STA_053-03,SRM_STA_053,"{'cert_name': '(cid:127) UiPath Automation Developer Associate', 'issuing_body': 'UiPath', 'tier': 'National', 'year_obtained': 2024}",Issuer,National,Web,2022
RW-CERT-SRM_STA_053-04,SRM_STA_053,"{'cert_name': '(cid:127) Certified Pega System Architect', 'issuing_body': 'Pegasystems', 'tier': 'National', 'year_obtained': 2023}",Issuer,Global_Standard,Programming,2026
RW-CERT-SRM_STA_054-01,SRM_STA_054,"{'cert_name': '(cid:127) Microsoft Certified: Dynamics 365 Fundamentals (CRM)', 'issuing_body': 'Microsoft', 'tier': 'National', 'year_obtained': 2025}",Issuer,Global_Premium,Cloud,2022
RW-CERT-SRM_STA_054-02,SRM_STA_054,"{'cert_name': '(cid:127) Certified Pega System Architect', 'issuing_body': 'Pegasystems', 'tier': 'National', 'year_obtained': 2025}",Issuer,Global_Standard,Data,2022
RW-CERT-SRM_STA_054-03,SRM_STA_054,"{'cert_name': '(cid:127) Oracle Database SQL Specialist (1Z0', 'issuing_body': '914) — Oracle', 'tier': 'National', 'year_obtained': 2025}",Issuer,Global_Standard,Web,2023
RW-CERT-SRM_STA_054-04,SRM_STA_054,"{'cert_name': '(cid:127) UiPath Automation Developer Associate', 'issuing_body': 'UiPath', 'tier': 'National', 'year_obtained': 2024}",Issuer,National,Programming,2022
RW-CERT-SRM_STA_055-01,SRM_STA_055,"{'cert_name': '(cid:127) Microsoft Power BI Data Analyst', 'issuing_body': 'Microsoft', 'tier': 'National', 'year_obtained': 2024}",Issuer,Global_Premium,AI,2025
RW-CERT-SRM_STA_055-02,SRM_STA_055,"{'cert_name': '(cid:127) Oracle AI Autonomous Database 2025 Professional', 'issuing_body': 'Oracle', 'tier': 'National', 'year_obtained': 2023}",Issuer,Local,Cloud,2024
RW-CERT-SRM_STA_055-03,SRM_STA_055,"{'cert_name': '(cid:127) Tableau Desktop Specialist', 'issuing_body': 'Tableau', 'tier': 'National', 'year_obtained': 2023}",Issuer,Global_Premium,Cloud,2023
RW-CERT-SRM_STA_056-01,SRM_STA_056,"{'cert_name': '(cid:127) Entry Certificate in Business Analysis (ECBA)', 'issuing_body': 'IIBA', 'tier': 'National', 'year_obtained': 2024}",Issuer,Global_Premium,Web,2023
RW-CERT-SRM_STA_056-02,SRM_STA_056,"{'cert_name': '(cid:127) Red Hat Certified Specialist in Containers', 'issuing_body': 'Red Hat', 'tier': 'National', 'year_obtained': 2024}",Issuer,Global_Standard,Data,2024
RW-CERT-SRM_STA_056-03,SRM_STA_056,"{'cert_name': '(cid:127) GitHub Copilot Certification', 'issuing_body': 'GitHub', 'tier': 'National', 'year_obtained': 2024}",Issuer,Global_Premium,Web,2025
RW-CERT-SRM_STA_057-01,SRM_STA_057,"{'cert_name': '(cid:127) Scaler', 'issuing_body': 'Data Structures and Algorithms — Scaler', 'tier': 'National', 'year_obtained': 2025}",Issuer,Global_Standard,Web,2024
RW-CERT-SRM_STA_057-02,SRM_STA_057,"{'cert_name': '(cid:127) GitHub Copilot Certification', 'issuing_body': 'GitHub', 'tier': 'National', 'year_obtained': 2024}",Issuer,Global_Premium,Data,2025
RW-CERT-SRM_STA_057-03,SRM_STA_057,"{'cert_name': '(cid:127) Oracle AI Autonomous Database 2025 Professional', 'issuing_body': 'Oracle', 'tier': 'National', 'year_obtained': 2024}",Issuer,Global_Premium,AI,2025
RW-CERT-SRM_STA_058-01,SRM_STA_058,"{'cert_name': '(cid:127) CompTIA Network+', 'issuing_body': 'CompTIA', 'tier': 'National', 'year_obtained': 2025}",Issuer,Local,AI,2023
RW-CERT-SRM_STA_058-02,SRM_STA_058,"{'cert_name': '(cid:127) CCNA', 'issuing_body': 'Cisco', 'tier': 'National', 'year_obtained': 2025}",Issuer,Local,Cloud,2023
RW-CERT-SRM_STA_058-03,SRM_STA_058,"{'cert_name': '(cid:127) Certified Kubernetes Application Developer (CKAD)', 'issuing_body': 'CNCF', 'tier': 'National', 'year_obtained': 2024}",Issuer,National,Cloud,2026
RW-CERT-SRM_STA_058-04,SRM_STA_058,"{'cert_name': '(cid:127) Certified Cloud Security Engineer', 'issuing_body': 'EC-Council', 'tier': 'National', 'year_obtained': 2023}","{'cert_name': '(cid:127) Certified Cloud Security Engineer', 'issuing_body': 'EC",National,AI,2025
RW-CERT-SRM_STA_059-01,SRM_STA_059,"{'cert_name': '(cid:127) Entry Certificate in Business Analysis (ECBA)', 'issuing_body': 'IIBA', 'tier': 'National', 'year_obtained': 2025}",Issuer,Global_Premium,Programming,2022
RW-CERT-SRM_STA_059-02,SRM_STA_059,"{'cert_name': '(cid:127) Microsoft Dynamics 365 Finance Functional Consultant (MB', 'issuing_body': '310) — Microsoft', 'tier': 'National', 'year_obtained': 2024}",Issuer,Global_Standard,Programming,2022
RW-CERT-SRM_STA_059-03,SRM_STA_059,"{'cert_name': '(cid:127) Microsoft Certified: Azure AI Fundamentals', 'issuing_body': 'Microsoft', 'tier': 'National', 'year_obtained': 2023}",Issuer,Local,AI,2024
RW-CERT-SRM_STA_060-01,SRM_STA_060,"{'cert_name': '(cid:127) Blue Prism Certified Developer', 'issuing_body': 'Blue Prism', 'tier': 'National', 'year_obtained': 2025}",Issuer,Global_Standard,Programming,2022
RW-CERT-SRM_STA_060-02,SRM_STA_060,"{'cert_name': '(cid:127) Oracle Cloud Infrastructure 2025 Generative AI Professional', 'issuing_body': 'Oracle', 'tier': 'National', 'year_obtained': 2024}",Issuer,Global_Standard,AI,2024
RW-CERT-SRM_STA_060-03,SRM_STA_060,"{'cert_name': '(cid:127) Certified Full Stack Developer (CFSD)', 'issuing_body': 'GAQM', 'tier': 'National', 'year_obtained': 2024}",Issuer,National,Data,2022
RW-CERT-SRM_STA_060-04,SRM_STA_060,"{'cert_name': '(cid:127) Certified Modern Web Development', 'issuing_body': 'Coursera', 'tier': 'National', 'year_obtained': 2024}",Issuer,National,Cloud,2026
RW-CERT-SRM_STA_061-01,SRM_STA_061,"{'cert_name': '(cid:127) Nutanix Certified Associate 6', 'issuing_body': 'Nutanix', 'tier': 'National', 'year_obtained': 2025}",Issuer,Global_Standard,Cloud,2025
RW-CERT-SRM_STA_061-02,SRM_STA_061,"{'cert_name': '(cid:127) Certified Kubernetes Application Developer (CKAD)', 'issuing_body': 'CNCF', 'tier': 'National', 'year_obtained': 2025}",Issuer,Global_Standard,Data,2026
RW-CERT-SRM_STA_061-03,SRM_STA_061,"{'cert_name': '(cid:127) Certified Ethical Hacker (CEH V12)', 'issuing_body': 'EC-Council', 'tier': 'National', 'year_obtained': 2024}","{'cert_name': '(cid:127) Certified Ethical Hacker (CEH V12)', 'issuing_body': 'EC",Global_Standard,Cloud,2026
RW-CERT-SRM_STA_061-04,SRM_STA_061,"{'cert_name': '(cid:127) CompTIA Network+', 'issuing_body': 'CompTIA', 'tier': 'National', 'year_obtained': 2023}",Issuer,Global_Standard,Data,2026
RW-CERT-SRM_STA_062-01,SRM_STA_062,"{'cert_name': '(cid:127) NPTEL', 'issuing_body': 'Programming in Java — NPTEL', 'tier': 'NPTEL', 'year_obtained': 2025}",Issuer,Local,Programming,2024
RW-CERT-SRM_STA_062-02,SRM_STA_062,"{'cert_name': '(cid:127) A4Q Certified Selenium 4 Tester Foundation', 'issuing_body': 'A4Q', 'tier': 'National', 'year_obtained': 2024}",Issuer,Global_Standard,Data,2023
RW-CERT-SRM_STA_062-03,SRM_STA_062,"{'cert_name': '(cid:127) Professional Scrum Master (PSM I)', 'issuing_body': 'Scrum.org', 'tier': 'National', 'year_obtained': 2023}",Issuer,Global_Premium,AI,2022
RW-CERT-SRM_STA_063-01,SRM_STA_063,"{'cert_name': '(cid:127) Tableau Desktop Specialist', 'issuing_body': 'Tableau', 'tier': 'National', 'year_obtained': 2025}",Issuer,Global_Standard,Cloud,2025
RW-CERT-SRM_STA_063-02,SRM_STA_063,"{'cert_name': '(cid:127) Oracle Cloud Infrastructure 2025 Generative AI Professional', 'issuing_body': 'Oracle', 'tier': 'National', 'year_obtained': 2024}",Issuer,Local,Cloud,2025
RW-CERT-SRM_STA_063-03,SRM_STA_063,"{'cert_name': '(cid:127) Tableau Certified Data Analyst', 'issuing_body': 'Tableau', 'tier': 'National', 'year_obtained': 2023}",Issuer,Local,Programming,2023
RW-CERT-SRM_STA_063-04,SRM_STA_063,"{'cert_name': '(cid:127) Azure Data Scientist Associate', 'issuing_body': 'Microsoft', 'tier': 'National', 'year_obtained': 2023}",Issuer,Global_Premium,Web,2022
RW-CERT-SRM_STA_064-01,SRM_STA_064,"{'cert_name': '(cid:127) NPTEL', 'issuing_body': 'Machine Learning — NPTEL', 'tier': 'NPTEL', 'year_obtained': 2025}",Issuer,Local,Programming,2024
RW-CERT-SRM_STA_064-02,SRM_STA_064,"{'cert_name': '(cid:127) Certified Blockchain Expert', 'issuing_body': 'Blockchain Council', 'tier': 'National', 'year_obtained': 2025}",Issuer,Global_Premium,AI,2025
RW-CERT-SRM_STA_065-01,SRM_STA_065,"{'cert_name': '(cid:127) Google Cloud Certified: Cloud Developer', 'issuing_body': 'Google', 'tier': 'National', 'year_obtained': 2025}",Issuer,Global_Premium,AI,2026
RW-CERT-SRM_STA_065-02,SRM_STA_065,"{'cert_name': '(cid:127) Microsoft Certified: Azure Developer Associate', 'issuing_body': 'Microsoft', 'tier': 'National', 'year_obtained': 2025}",Issuer,National,AI,2024
RW-CERT-SRM_STA_065-03,SRM_STA_065,"{'cert_name': '(cid:127) Oracle Database SQL Specialist (1Z0', 'issuing_body': '914) — Oracle', 'tier': 'National', 'year_obtained': 2025}",Issuer,Local,Programming,2025
RW-CERT-SRM_STA_065-04,SRM_STA_065,"{'cert_name': '(cid:127) AWS Certified Cloud Practitioner', 'issuing_body': 'Amazon', 'tier': 'National', 'year_obtained': 2024}",Issuer,Global_Premium,AI,2024
RW-CERT-SRM_STA_066-01,SRM_STA_066,"{'cert_name': '(cid:127) Oracle Certified Professional: Java SE 17 Developer', 'issuing_body': 'Oracle', 'tier': 'National', 'year_obtained': 2025}",Issuer,Local,Data,2025
RW-CERT-SRM_STA_066-02,SRM_STA_066,"{'cert_name': '(cid:127) CompTIA IT Fundamentals', 'issuing_body': 'CompTIA', 'tier': 'National', 'year_obtained': 2025}",Issuer,Global_Premium,Data,2023
RW-CERT-SRM_STA_066-03,SRM_STA_066,"{'cert_name': '(cid:127) Associate Android Developer', 'issuing_body': 'Google', 'tier': 'National', 'year_obtained': 2024}",Issuer,Global_Premium,Programming,2023
RW-CERT-SRM_STA_066-04,SRM_STA_066,"{'cert_name': '(cid:127) Oracle Cloud Infrastructure 2025 Data Science Professional', 'issuing_body': 'Oracle', 'tier': 'National', 'year_obtained': 2024}",Issuer,Global_Premium,Data,2022
RW-CERT-SRM_STA_067-01,SRM_STA_067,"{'cert_name': '(cid:127) Certified Associate in Project Management (CAPM)', 'issuing_body': 'PMI', 'tier': 'National', 'year_obtained': 2025}",Issuer,Global_Standard,Programming,2022
RW-CERT-SRM_STA_067-02,SRM_STA_067,"{'cert_name': '(cid:127) NPTEL', 'issuing_body': 'Programming in Java — NPTEL', 'tier': 'NPTEL', 'year_obtained': 2024}",Issuer,Local,Web,2025
RW-CERT-SRM_STA_067-03,SRM_STA_067,"{'cert_name': '(cid:127) Professional Scrum Master (PSM I)', 'issuing_body': 'Scrum.org', 'tier': 'National', 'year_obtained': 2024}",Issuer,Local,Programming,2026
RW-CERT-SRM_STA_068-01,SRM_STA_068,"{'cert_name': '(cid:127) Atlassian Certified Associate', 'issuing_body': 'Jira Software Essentials — Atlassian', 'tier': 'National', 'year_obtained': 2024}",Issuer,Local,Programming,2025
RW-CERT-SRM_STA_068-02,SRM_STA_068,"{'cert_name': '(cid:127) Certified Modern Web Development', 'issuing_body': 'Coursera', 'tier': 'National', 'year_obtained': 2023}",Issuer,Local,AI,2023
RW-CERT-SRM_STA_068-03,SRM_STA_068,"{'cert_name': '(cid:127) MongoDB Associate Developer', 'issuing_body': 'MongoDB', 'tier': 'National', 'year_obtained': 2023}",Issuer,Local,Cloud,2026
RW-CERT-SRM_STA_068-04,SRM_STA_068,"{'cert_name': '(cid:127) CompTIA IT Fundamentals', 'issuing_body': 'CompTIA', 'tier': 'National', 'year_obtained': 2023}",Issuer,Local,Cloud,2023
RW-CERT-SRM_STA_069-01,SRM_STA_069,"{'cert_name': '(cid:127) AWS Certified Developer', 'issuing_body': 'Associate — Amazon', 'tier': 'National', 'year_obtained': 2024}",Issuer,National,Data,2026
RW-CERT-SRM_STA_069-02,SRM_STA_069,"{'cert_name': '(cid:127) Microsoft Power Platform Fundamentals', 'issuing_body': 'Microsoft', 'tier': 'National', 'year_obtained': 2024}",Issuer,Local,Cloud,2026
RW-CERT-SRM_STA_069-03,SRM_STA_069,"{'cert_name': '(cid:127) Tableau Certified Data Analyst', 'issuing_body': 'Tableau', 'tier': 'National', 'year_obtained': 2023}",Issuer,Global_Premium,Data,2026
RW-CERT-SRM_STA_070-01,SRM_STA_070,"{'cert_name': '(cid:127) Microsoft Power BI Data Analyst', 'issuing_body': 'Microsoft', 'tier': 'National', 'year_obtained': 2025}",Issuer,Local,Web,2024
RW-CERT-SRM_STA_070-02,SRM_STA_070,"{'cert_name': '(cid:127) Oracle Cloud Infrastructure 2025 Data Science Professional', 'issuing_body': 'Oracle', 'tier': 'National', 'year_obtained': 2024}",Issuer,Local,Data,2025
RW-CERT-SRM_STA_070-03,SRM_STA_070,"{'cert_name': '(cid:127) AWS Certified AI Practitioner', 'issuing_body': 'Amazon', 'tier': 'National', 'year_obtained': 2024}",Issuer,Global_Premium,Programming,2024
RW-CERT-SRM_STA_071-01,SRM_STA_071,"{'cert_name': '(cid:127) Red Hat Certified System Administrator (RHCSA)', 'issuing_body': 'Red Hat', 'tier': 'National', 'year_obtained': 2025}",Issuer,Local,Cloud,2022
RW-CERT-SRM_STA_071-02,SRM_STA_071,"{'cert_name': '(cid:127) Microsoft Certified: Azure Developer Associate', 'issuing_body': 'Microsoft', 'tier': 'National', 'year_obtained': 2025}",Issuer,National,Data,2025
RW-CERT-SRM_STA_071-03,SRM_STA_071,"{'cert_name': '(cid:127) CompTIA Security+ (SY0', 'issuing_body': '701) — CompTIA', 'tier': 'National', 'year_obtained': 2024}",Issuer,Local,Cloud,2024
RW-CERT-SRM_STA_072-01,SRM_STA_072,"{'cert_name': '(cid:127) Google Cloud Certified: Cloud Developer', 'issuing_body': 'Google', 'tier': 'National', 'year_obtained': 2025}",Issuer,Global_Premium,AI,2025
RW-CERT-SRM_STA_072-02,SRM_STA_072,"{'cert_name': '(cid:127) GitHub Actions Certification', 'issuing_body': 'GitHub', 'tier': 'National', 'year_obtained': 2024}",Issuer,National,Data,2024
RW-CERT-SRM_STA_072-03,SRM_STA_072,"{'cert_name': '(cid:127) AWS Certified Cloud Practitioner', 'issuing_body': 'Amazon', 'tier': 'National', 'year_obtained': 2024}",Issuer,Global_Standard,AI,2025
RW-CERT-SRM_STA_072-04,SRM_STA_072,"{'cert_name': '(cid:127) AWS Certified AI Practitioner', 'issuing_body': 'Amazon', 'tier': 'National', 'year_obtained': 2023}",Issuer,Global_Standard,Programming,2023
RW-CERT-SRM_STA_073-01,SRM_STA_073,"{'cert_name': '(cid:127) Oracle Cloud Infrastructure 2025 Data Science Professional', 'issuing_body': 'Oracle', 'tier': 'National', 'year_obtained': 2025}",Issuer,National,Data,2025
RW-CERT-SRM_STA_073-02,SRM_STA_073,"{'cert_name': '(cid:127) GitHub Copilot Certification', 'issuing_body': 'GitHub', 'tier': 'National', 'year_obtained': 2024}",Issuer,Local,Data,2025
RW-CERT-SRM_STA_073-03,SRM_STA_073,"{'cert_name': '(cid:127) NVIDIA Certified Associate', 'issuing_body': 'Generative AI Multimodal — NVIDIA', 'tier': 'National', 'year_obtained': 2024}",Issuer,National,AI,2023
RW-CERT-SRM_STA_074-01,SRM_STA_074,"{'cert_name': '(cid:127) Certified Kubernetes Application Developer (CKAD)', 'issuing_body': 'CNCF', 'tier': 'National', 'year_obtained': 2025}",Issuer,Global_Premium,Cloud,2023
RW-CERT-SRM_STA_074-02,SRM_STA_074,"{'cert_name': '(cid:127) Oracle Certified Professional: Java SE 11 Developer', 'issuing_body': 'Oracle', 'tier': 'National', 'year_obtained': 2024}",Issuer,Local,Web,2022
RW-CERT-SRM_STA_074-03,SRM_STA_074,"{'cert_name': '(cid:127) AWS Certified Solutions Architect', 'issuing_body': 'Associate — Amazon', 'tier': 'National', 'year_obtained': 2024}",Issuer,National,Cloud,2025
RW-CERT-SRM_STA_075-01,SRM_STA_075,"{'cert_name': '(cid:127) AWS Certified Cloud Practitioner', 'issuing_body': 'Amazon', 'tier': 'National', 'year_obtained': 2025}",Issuer,Global_Premium,Cloud,2026
RW-CERT-SRM_STA_075-02,SRM_STA_075,"{'cert_name': '(cid:127) Oracle Cloud Infrastructure 2025 Data Science Professional', 'issuing_body': 'Oracle', 'tier': 'National', 'year_obtained': 2024}",Issuer,National,AI,2024
RW-CERT-SRM_STA_075-03,SRM_STA_075,"{'cert_name': '(cid:127) Google Cloud Certified: Cloud Digital Leader', 'issuing_body': 'Google', 'tier': 'National', 'year_obtained': 2024}",Issuer,Global_Premium,Programming,2026
RW-CERT-SRM_STA_076-01,SRM_STA_076,"{'cert_name': '(cid:127) Microsoft Certified: Azure AI Fundamentals', 'issuing_body': 'Microsoft', 'tier': 'National', 'year_obtained': 2025}",Issuer,Global_Premium,Programming,2024
RW-CERT-SRM_STA_076-02,SRM_STA_076,"{'cert_name': '(cid:127) Atlassian Certified Associate', 'issuing_body': 'Jira Software Essentials — Atlassian', 'tier': 'National', 'year_obtained': 2025}",Issuer,National,Cloud,2026
RW-CERT-SRM_STA_076-03,SRM_STA_076,"{'cert_name': '(cid:127) Google Cloud Certified: Cloud Developer', 'issuing_body': 'Google', 'tier': 'National', 'year_obtained': 2024}",Issuer,Global_Premium,Programming,2024
RW-CERT-SRM_STA_076-04,SRM_STA_076,"{'cert_name': '(cid:127) Oracle Certified Professional: Java SE 11 Developer', 'issuing_body': 'Oracle', 'tier': 'National', 'year_obtained': 2024}",Issuer,Local,Web,2025
RW-CERT-SRM_STA_077-01,SRM_STA_077,"{'cert_name': '(cid:127) Microsoft Power Platform Fundamentals', 'issuing_body': 'Microsoft', 'tier': 'National', 'year_obtained': 2024}",Issuer,National,Data,2024
RW-CERT-SRM_STA_077-02,SRM_STA_077,"{'cert_name': '(cid:127) AWS Certified Data Engineer', 'issuing_body': 'Associate — Amazon', 'tier': 'National', 'year_obtained': 2024}",Issuer,Global_Standard,AI,2024
RW-CERT-SRM_STA_077-03,SRM_STA_077,"{'cert_name': '(cid:127) AWS Certified Machine Learning', 'issuing_body': 'Specialty — Amazon', 'tier': 'National', 'year_obtained': 2024}",Issuer,Global_Premium,Data,2026
