student_id,company_id,group_id,fit_score,relevance_grade,rank_within_group,eligible,hard_pass
S0612,CO001,0,0.0,0,88,0,0
S0613,CO001,0,0.0,0,88,0,0
S0614,CO001,0,0.0,0,88,0,0
S0615,CO001,0,0.0,0,88,0,0
S0616,CO001,0,0.0,0,88,0,0
S0617,CO001,0,0.0,0,88,0,0
S0619,CO001,0,0.0,0,88,0,0
S0620,CO001,0,0.0,0,88,0,0
S0621,CO001,0,0.0,0,88,0,0
S0622,CO001,0,0.0,0,88,0,0
S0625,CO001,0,0.0,0,88,0,0
S0626,CO001,0,0.0,0,88,0,0
S0628,CO001,0,0.0,0,88,0,0
S0629,CO001,0,0.0,0,88,0,0
S0630,CO001,0,0.0,0,88,0,0
S0631,CO001,0,0.0,0,88,0,0
S0632,CO001,0,0.0,0,88,0,0
S0633,CO001,0,0.0,0,88,0,0
S0634,CO001,0,0.0,0,88,0,0
S0635,CO001,0,0.0,0,88,0,0
S0636,CO001,0,0.0,0,88,0,0
S0637,CO001,0,0.0,0,88,0,0
S0639,CO001,0,0.0,0,88,0,0
S0640,CO001,0,0.0,0,88,0,0
S0641,CO001,0,0.0,0,88,0,0
S0642,CO001,0,0.0,0,88,0,0
S0643,CO001,0,0.0,0,88,0,0
S0644,CO001,0,0.0,0,88,0,0
S0645,CO001,0,0.0,0,88,0,0
S0646,CO001,0,0.0,0,88,0,0
S0647,CO001,0,0.0,0,88,0,0
S0648,CO001,0,0.0,0,88,0,0
S0649,CO001,0,0.0,0,88,0,0
S0650,CO001,0,0.0,0,88,0,0
S0651,CO001,0,0.0,0,88,0,0
S0652,CO001,0,0.0,0,88,0,0
S0653,CO001,0,0.0,0,88,0,0
S0654,CO001,0,0.0,0,88,0,0
S0656,CO001,0,0.0,0,88,0,0
S0657,CO001,0,0.0,0,88,0,0
S0658,CO001,0,0.0,0,88,0,0
S0659,CO001,0,0.0,0,88,0,0
S0660,CO001,0,0.0,0,88,0,0
S0661,CO001,0,0.0,0,88,0,0
S0662,CO001,0,0.0,0,88,0,0
S0663,CO001,0,0.0,0,88,0,0
S0664,CO001,0,0.0,0,88,0,0
S0665,CO001,0,0.0,0,88,0,0
S0666,CO001,0,0.0,0,88,0,0
S0668,CO001,0,0.0,0,88,0,0
S0669,CO001,0,0.0,0,88,0,0
S0670,CO001,0,0.0,0,88,0,0
S0671,CO001,0,0.0,0,88,0,0
S0672,CO001,0,0.0,0,88,0,0
S0673,CO001,0,0.0,0,88,0,0
S0674,CO001,0,0.0,0,88,0,0
S0676,CO001,0,0.0,0,88,0,0
S0677,CO001,0,0.0,0,88,0,0
S0678,CO001,0,0.0,0,88,0,0
S0679,CO001,0,0.0,0,88,0,0
S0680,CO001,0,0.0,0,88,0,0
S0681,CO001,0,0.0,0,88,0,0
S0682,CO001,0,0.0,0,88,0,0
S0683,CO001,0,0.0,0,88,0,0
S0685,CO001,0,0.0,0,88,0,0
S0686,CO001,0,0.0,0,88,0,0
S0687,CO001,0,0.0,0,88,0,0
S0688,CO001,0,0.0,0,88,0,0
S0690,CO001,0,0.0,0,88,0,0
S0691,CO001,0,0.0,0,88,0,0
S0692,CO001,0,0.0,0,88,0,0
S0693,CO001,0,0.0,0,88,0,0
S0694,CO001,0,0.0,0,88,0,0
S0695,CO001,0,0.0,0,88,0,0
S0696,CO001,0,0.0,0,88,0,0
S0697,CO001,0,0.0,0,88,0,0
S0698,CO001,0,0.0,0,88,0,0
S0699,CO001,0,0.0,0,88,0,0
S0700,CO001,0,0.0,0,88,0,0
S0701,CO001,0,0.0,0,88,0,0
S0702,CO001,0,0.0,0,88,0,0
S0703,CO001,0,0.0,0,88,0,0
S0704,CO001,0,0.0,0,88,0,0
S0705,CO001,0,0.0,0,88,0,0
S0706,CO001,0,0.0,0,88,0,0
S0707,CO001,0,0.0,0,88,0,0
S0708,CO001,0,0.0,0,88,0,0
S0709,CO001,0,0.0,0,88,0,0
S0710,CO001,0,0.0,0,88,0,0
S0711,CO001,0,0.0,0,88,0,0
S0712,CO001,0,0.0,0,88,0,0
S0713,CO001,0,0.0,0,88,0,0
S0714,CO001,0,0.0,0,88,0,0
S0715,CO001,0,0.0,0,88,0,0
S0716,CO001,0,0.0,0,88,0,0
S0717,CO001,0,0.0,0,88,0,0
S0718,CO001,0,0.0,0,88,0,0
S0719,CO001,0,0.0,0,88,0,0
S0720,CO001,0,0.0,0,88,0,0
S0721,CO001,0,0.0,0,88,0,0
S0722,CO001,0,0.0,0,88,0,0
S0723,CO001,0,0.0,0,88,0,0
S0724,CO001,0,0.0,0,88,0,0
S0725,CO001,0,0.0,0,88,0,0
S0726,CO001,0,0.0,0,88,0,0
S0727,CO001,0,0.0,0,88,0,0
S0728,CO001,0,0.0,0,88,0,0
S0729,CO001,0,0.0,0,88,0,0
S0731,CO001,0,0.0,0,88,0,0
S0732,CO001,0,0.0,0,88,0,0
S0733,CO001,0,0.0,0,88,0,0
S0734,CO001,0,0.0,0,88,0,0
S0735,CO001,0,0.0,0,88,0,0
S0736,CO001,0,0.0,0,88,0,0
S0739,CO001,0,0.0,0,88,0,0
S0740,CO001,0,0.0,0,88,0,0
S0741,CO001,0,0.0,0,88,0,0
S0742,CO001,0,0.0,0,88,0,0
S0743,CO001,0,0.0,0,88,0,0
S0744,CO001,0,0.0,0,88,0,0
S0745,CO001,0,0.0,0,88,0,0
S0746,CO001,0,0.0,0,88,0,0
S0747,CO001,0,0.0,0,88,0,0
S0748,CO001,0,0.0,0,88,0,0
S0750,CO001,0,0.0,0,88,0,0
S0751,CO001,0,0.0,0,88,0,0
S0752,CO001,0,0.0,0,88,0,0
S0753,CO001,0,0.0,0,88,0,0
S0754,CO001,0,0.0,0,88,0,0
S0755,CO001,0,0.0,0,88,0,0
S0756,CO001,0,0.0,0,88,0,0
S0757,CO001,0,0.0,0,88,0,0
S0758,CO001,0,0.0,0,88,0,0
S0759,CO001,0,0.0,0,88,0,0
S0760,CO001,0,0.0,0,88,0,0
S0761,CO001,0,0.0,0,88,0,0
S0762,CO001,0,0.0,0,88,0,0
S0763,CO001,0,0.0,0,88,0,0
S0764,CO001,0,0.0,0,88,0,0
S0765,CO001,0,0.0,0,88,0,0
S0766,CO001,0,0.0,0,88,0,0
S0767,CO001,0,0.0,0,88,0,0
S0768,CO001,0,0.0,0,88,0,0
S0769,CO001,0,0.0,0,88,0,0
S0770,CO001,0,0.0,0,88,0,0
S0771,CO001,0,0.0,0,88,0,0
S0772,CO001,0,0.0,0,88,0,0
S0774,CO001,0,0.0,0,88,0,0
S0776,CO001,0,0.0,0,88,0,0
S0777,CO001,0,0.0,0,88,0,0
S0778,CO001,0,0.0,0,88,0,0
S0779,CO001,0,0.0,0,88,0,0
S0780,CO001,0,0.0,0,88,0,0
S0781,CO001,0,0.0,0,88,0,0
S0782,CO001,0,0.0,0,88,0,0
S0783,CO001,0,0.0,0,88,0,0
S0784,CO001,0,0.0,0,88,0,0
S0786,CO001,0,0.0,0,88,0,0
S0787,CO001,0,0.0,0,88,0,0
S0788,CO001,0,0.0,0,88,0,0
S0789,CO001,0,0.0,0,88,0,0
S0790,CO001,0,0.0,0,88,0,0
S0791,CO001,0,0.0,0,88,0,0
S0792,CO001,0,0.0,0,88,0,0
S0793,CO001,0,0.0,0,88,0,0
S0794,CO001,0,0.0,0,88,0,0
S0795,CO001,0,0.0,0,88,0,0
S0796,CO001,0,0.0,0,88,0,0
S0797,CO001,0,0.0,0,88,0,0
S0798,CO001,0,0.0,0,88,0,0
S0800,CO001,0,0.0,0,88,0,0
S0775,CO002,1,0.575,3,1,1,1
S0206,CO002,1,0.5242,3,2,1,1
S0066,CO002,1,0.49,3,3,1,1
S0244,CO002,1,0.4783,3,4,1,1
S0535,CO002,1,0.4542,3,5,1,1
S0202,CO002,1,0.4392,3,6,1,1
S0598,CO002,1,0.4317,2,7,1,1
S0349,CO002,1,0.43,2,8,1,1
S0269,CO002,1,0.425,2,9,1,1
S0171,CO002,1,0.4167,2,10,1,1
S0234,CO002,1,0.4067,2,11,1,1
S0094,CO002,1,0.3983,2,12,1,1
S0521,CO002,1,0.3983,2,12,1,1
S0726,CO002,1,0.3925,2,14,1,1
S0027,CO002,1,0.3917,2,15,1,1
S0368,CO002,1,0.3825,2,16,1,1
S0129,CO002,1,0.3808,2,17,1,1
S0719,CO002,1,0.3783,2,18,0,1
S0769,CO002,1,0.375,2,19,0,1
S0075,CO002,1,0.3717,2,20,1,1
S0644,CO002,1,0.3717,2,20,0,1
S0297,CO002,1,0.3708,2,22,1,1
S0771,CO002,1,0.37,2,23,1,1
S0731,CO002,1,0.3692,2,24,1,1
S0477,CO002,1,0.3683,2,25,1,1
S0021,CO002,1,0.3675,2,26,1,1
S0458,CO002,1,0.3675,2,26,1,1
S0773,CO002,1,0.3583,2,28,1,1
S0176,CO002,1,0.3517,2,29,0,1
S0578,CO002,1,0.3483,1,30,0,1
S0235,CO002,1,0.3317,1,31,0,1
S0659,CO002,1,0.3275,1,32,1,1
S0739,CO002,1,0.3275,1,32,0,1
S0334,CO002,1,0.325,1,34,0,1
S0164,CO002,1,0.3225,1,35,0,1
S0296,CO002,1,0.3217,1,36,0,1
S0098,CO002,1,0.3192,1,37,0,1
S0337,CO002,1,0.3125,1,38,0,1
S0463,CO002,1,0.3125,1,38,0,1
S0053,CO002,1,0.3083,1,40,0,1
S0108,CO002,1,0.305,1,41,0,1
S0181,CO002,1,0.2992,1,42,0,1
S0341,CO002,1,0.2975,1,43,0,1
S0282,CO002,1,0.2933,1,44,0,1
S0354,CO002,1,0.2917,1,45,0,1
S0203,CO002,1,0.2875,1,46,0,1
S0630,CO002,1,0.2833,1,47,0,1
S0738,CO002,1,0.2792,1,48,0,1
S0321,CO002,1,0.275,1,49,0,1
S0553,CO002,1,0.275,1,49,0,1
S0002,CO002,1,0.2717,0,51,0,1
S0749,CO002,1,0.2692,0,52,0,1
S0426,CO002,1,0.2633,0,53,0,1
S0309,CO002,1,0.2592,0,54,0,1
S0471,CO002,1,0.2592,0,54,0,1
S0751,CO002,1,0.2567,0,56,0,1
S0045,CO002,1,0.255,0,57,0,1
S0524,CO002,1,0.2525,0,58,0,1
S0248,CO002,1,0.2517,0,59,0,1
S0543,CO002,1,0.2417,0,60,0,1
S0676,CO002,1,0.2342,0,61,0,1
S0571,CO002,1,0.2325,0,62,0,1
S0031,CO002,1,0.2292,0,63,0,1
S0227,CO002,1,0.2292,0,63,0,1
S0730,CO002,1,0.2242,0,65,0,1
S0033,CO002,1,0.2167,0,66,0,1
S0453,CO002,1,0.2133,0,67,0,1
S0429,CO002,1,0.21,0,68,0,1
S0004,CO002,1,0.195,0,69,0,1
S0646,CO002,1,0.1917,0,70,0,1
S0648,CO002,1,0.1917,0,70,0,1
S0058,CO002,1,0.1875,0,72,0,1
S0103,CO002,1,0.1792,0,73,0,1
S0678,CO002,1,0.1792,0,73,0,1
S0692,CO002,1,0.1792,0,73,0,1
S0403,CO002,1,0.1583,0,76,0,1
S0279,CO002,1,0.1542,0,77,0,1
S0398,CO002,1,0.1542,0,77,0,1
S0745,CO002,1,0.1458,0,79,0,1
S0425,CO002,1,0.1292,0,80,0,1
S0304,CO002,1,0.1167,0,81,0,1
S0655,CO002,1,0.075,0,82,0,1
S0195,CO002,1,0.06,0,83,0,1
S0130,CO002,1,0.0292,0,84,0,1
S0251,CO002,1,0.0125,0,85,0,1
S0001,CO002,1,0.0,0,86,0,0
S0003,CO002,1,0.0,0,86,0,0
S0005,CO002,1,0.0,0,86,0,0
S0006,CO002,1,0.0,0,86,0,0
S0007,CO002,1,0.0,0,86,0,0
S0008,CO002,1,0.0,0,86,0,0
S0009,CO002,1,0.0,0,86,0,0
S0010,CO002,1,0.0,0,86,0,0
S0011,CO002,1,0.0,0,86,0,0
S0012,CO002,1,0.0,0,86,0,0
S0013,CO002,1,0.0,0,86,0,0
S0014,CO002,1,0.0,0,86,0,0
S0015,CO002,1,0.0,0,86,0,0
S0016,CO002,1,0.0,0,86,0,0
S0017,CO002,1,0.0,0,86,0,0
S0018,CO002,1,0.0,0,86,0,0
S0019,CO002,1,0.0,0,86,0,0
S0020,CO002,1,0.0,0,86,0,0
S0022,CO002,1,0.0,0,86,0,0
S0023,CO002,1,0.0,0,86,0,0
S0024,CO002,1,0.0,0,86,0,0
S0025,CO002,1,0.0,0,86,0,0
S0026,CO002,1,0.0,0,86,0,0
S0028,CO002,1,0.0,0,86,0,0
S0029,CO002,1,0.0,0,86,0,0
S0030,CO002,1,0.0,0,86,0,0
S0032,CO002,1,0.0,0,86,0,0
S0034,CO002,1,0.0,0,86,0,0
S0035,CO002,1,0.0,0,86,0,0
S0036,CO002,1,0.0,0,86,0,0
S0037,CO002,1,0.0,0,86,0,0
S0038,CO002,1,0.0,0,86,0,0
S0039,CO002,1,0.0,0,86,0,0
S0040,CO002,1,0.0,0,86,0,0
S0041,CO002,1,0.0,0,86,0,0
S0042,CO002,1,0.0,0,86,0,0
S0043,CO002,1,0.0,0,86,0,0
S0044,CO002,1,0.0,0,86,0,0
S0046,CO002,1,0.0,0,86,0,0
S0047,CO002,1,0.0,0,86,0,0
S0048,CO002,1,0.0,0,86,0,0
S0049,CO002,1,0.0,0,86,0,0
S0050,CO002,1,0.0,0,86,0,0
S0051,CO002,1,0.0,0,86,0,0
S0052,CO002,1,0.0,0,86,0,0
S0054,CO002,1,0.0,0,86,0,0
S0055,CO002,1,0.0,0,86,0,0
S0056,CO002,1,0.0,0,86,0,0
S0057,CO002,1,0.0,0,86,0,0
S0059,CO002,1,0.0,0,86,0,0
S0060,CO002,1,0.0,0,86,0,0
S0061,CO002,1,0.0,0,86,0,0
S0062,CO002,1,0.0,0,86,0,0
S0063,CO002,1,0.0,0,86,0,0
S0064,CO002,1,0.0,0,86,0,0
S0065,CO002,1,0.0,0,86,0,0
S0067,CO002,1,0.0,0,86,0,0
S0068,CO002,1,0.0,0,86,0,0
S0069,CO002,1,0.0,0,86,0,0
S0070,CO002,1,0.0,0,86,0,0
S0071,CO002,1,0.0,0,86,0,0
S0072,CO002,1,0.0,0,86,0,0
S0073,CO002,1,0.0,0,86,0,0
S0074,CO002,1,0.0,0,86,0,0
S0076,CO002,1,0.0,0,86,0,0
S0077,CO002,1,0.0,0,86,0,0
S0078,CO002,1,0.0,0,86,0,0
S0079,CO002,1,0.0,0,86,0,0
S0080,CO002,1,0.0,0,86,0,0
S0081,CO002,1,0.0,0,86,0,0
S0082,CO002,1,0.0,0,86,0,0
S0083,CO002,1,0.0,0,86,0,0
S0084,CO002,1,0.0,0,86,0,0
S0085,CO002,1,0.0,0,86,0,0
S0086,CO002,1,0.0,0,86,0,0
S0087,CO002,1,0.0,0,86,0,0
S0088,CO002,1,0.0,0,86,0,0
S0089,CO002,1,0.0,0,86,0,0
S0090,CO002,1,0.0,0,86,0,0
S0091,CO002,1,0.0,0,86,0,0
S0092,CO002,1,0.0,0,86,0,0
S0093,CO002,1,0.0,0,86,0,0
S0095,CO002,1,0.0,0,86,0,0
S0096,CO002,1,0.0,0,86,0,0
S0097,CO002,1,0.0,0,86,0,0
S0099,CO002,1,0.0,0,86,0,0
S0100,CO002,1,0.0,0,86,0,0
S0101,CO002,1,0.0,0,86,0,0
S0102,CO002,1,0.0,0,86,0,0
S0104,CO002,1,0.0,0,86,0,0
S0105,CO002,1,0.0,0,86,0,0
S0106,CO002,1,0.0,0,86,0,0
S0107,CO002,1,0.0,0,86,0,0
S0109,CO002,1,0.0,0,86,0,0
S0110,CO002,1,0.0,0,86,0,0
S0111,CO002,1,0.0,0,86,0,0
S0112,CO002,1,0.0,0,86,0,0
S0113,CO002,1,0.0,0,86,0,0
S0114,CO002,1,0.0,0,86,0,0
S0115,CO002,1,0.0,0,86,0,0
S0116,CO002,1,0.0,0,86,0,0
S0117,CO002,1,0.0,0,86,0,0
S0118,CO002,1,0.0,0,86,0,0
S0119,CO002,1,0.0,0,86,0,0
S0120,CO002,1,0.0,0,86,0,0
S0121,CO002,1,0.0,0,86,0,0
S0122,CO002,1,0.0,0,86,0,0
S0123,CO002,1,0.0,0,86,0,0
S0124,CO002,1,0.0,0,86,0,0
S0125,CO002,1,0.0,0,86,0,0
S0126,CO002,1,0.0,0,86,0,0
S0127,CO002,1,0.0,0,86,0,0
S0128,CO002,1,0.0,0,86,0,0
S0131,CO002,1,0.0,0,86,0,0
S0132,CO002,1,0.0,0,86,0,0
S0133,CO002,1,0.0,0,86,0,0
S0134,CO002,1,0.0,0,86,0,0
S0135,CO002,1,0.0,0,86,0,0
S0136,CO002,1,0.0,0,86,0,0
S0137,CO002,1,0.0,0,86,0,0
S0138,CO002,1,0.0,0,86,0,0
S0139,CO002,1,0.0,0,86,0,0
S0140,CO002,1,0.0,0,86,0,0
S0141,CO002,1,0.0,0,86,0,0
S0142,CO002,1,0.0,0,86,0,0
S0143,CO002,1,0.0,0,86,0,0
S0144,CO002,1,0.0,0,86,0,0
S0145,CO002,1,0.0,0,86,0,0
S0146,CO002,1,0.0,0,86,0,0
S0147,CO002,1,0.0,0,86,0,0
S0148,CO002,1,0.0,0,86,0,0
S0149,CO002,1,0.0,0,86,0,0
S0150,CO002,1,0.0,0,86,0,0
S0151,CO002,1,0.0,0,86,0,0
S0152,CO002,1,0.0,0,86,0,0
S0153,CO002,1,0.0,0,86,0,0
S0154,CO002,1,0.0,0,86,0,0
S0155,CO002,1,0.0,0,86,0,0
S0156,CO002,1,0.0,0,86,0,0
S0157,CO002,1,0.0,0,86,0,0
S0158,CO002,1,0.0,0,86,0,0
S0159,CO002,1,0.0,0,86,0,0
S0160,CO002,1,0.0,0,86,0,0
S0161,CO002,1,0.0,0,86,0,0
S0162,CO002,1,0.0,0,86,0,0
S0163,CO002,1,0.0,0,86,0,0
S0165,CO002,1,0.0,0,86,0,0
S0166,CO002,1,0.0,0,86,0,0
S0167,CO002,1,0.0,0,86,0,0
S0168,CO002,1,0.0,0,86,0,0
S0169,CO002,1,0.0,0,86,0,0
S0170,CO002,1,0.0,0,86,0,0
S0172,CO002,1,0.0,0,86,0,0
S0173,CO002,1,0.0,0,86,0,0
S0174,CO002,1,0.0,0,86,0,0
S0175,CO002,1,0.0,0,86,0,0
S0177,CO002,1,0.0,0,86,0,0
S0178,CO002,1,0.0,0,86,0,0
S0179,CO002,1,0.0,0,86,0,0
S0180,CO002,1,0.0,0,86,0,0
S0182,CO002,1,0.0,0,86,0,0
S0183,CO002,1,0.0,0,86,0,0
S0184,CO002,1,0.0,0,86,0,0
S0185,CO002,1,0.0,0,86,0,0
S0186,CO002,1,0.0,0,86,0,0
S0187,CO002,1,0.0,0,86,0,0
S0188,CO002,1,0.0,0,86,0,0
S0189,CO002,1,0.0,0,86,0,0
S0190,CO002,1,0.0,0,86,0,0
S0191,CO002,1,0.0,0,86,0,0
S0192,CO002,1,0.0,0,86,0,0
S0193,CO002,1,0.0,0,86,0,0
S0194,CO002,1,0.0,0,86,0,0
S0196,CO002,1,0.0,0,86,0,0
S0197,CO002,1,0.0,0,86,0,0
S0198,CO002,1,0.0,0,86,0,0
S0199,CO002,1,0.0,0,86,0,0
S0200,CO002,1,0.0,0,86,0,0
S0201,CO002,1,0.0,0,86,0,0
S0204,CO002,1,0.0,0,86,0,0
S0205,CO002,1,0.0,0,86,0,0
S0207,CO002,1,0.0,0,86,0,0
S0208,CO002,1,0.0,0,86,0,0
S0209,CO002,1,0.0,0,86,0,0
S0210,CO002,1,0.0,0,86,0,0
S0211,CO002,1,0.0,0,86,0,0
S0212,CO002,1,0.0,0,86,0,0
S0213,CO002,1,0.0,0,86,0,0
S0214,CO002,1,0.0,0,86,0,0
S0215,CO002,1,0.0,0,86,0,0
S0216,CO002,1,0.0,0,86,0,0
S0217,CO002,1,0.0,0,86,0,0
S0218,CO002,1,0.0,0,86,0,0
S0219,CO002,1,0.0,0,86,0,0
S0220,CO002,1,0.0,0,86,0,0
S0221,CO002,1,0.0,0,86,0,0
S0222,CO002,1,0.0,0,86,0,0
S0223,CO002,1,0.0,0,86,0,0
S0224,CO002,1,0.0,0,86,0,0
S0225,CO002,1,0.0,0,86,0,0
S0226,CO002,1,0.0,0,86,0,0
S0228,CO002,1,0.0,0,86,0,0
S0229,CO002,1,0.0,0,86,0,0
S0230,CO002,1,0.0,0,86,0,0
S0231,CO002,1,0.0,0,86,0,0
S0232,CO002,1,0.0,0,86,0,0
S0233,CO002,1,0.0,0,86,0,0
S0236,CO002,1,0.0,0,86,0,0
S0237,CO002,1,0.0,0,86,0,0
S0238,CO002,1,0.0,0,86,0,0
S0239,CO002,1,0.0,0,86,0,0
S0240,CO002,1,0.0,0,86,0,0
S0241,CO002,1,0.0,0,86,0,0
S0242,CO002,1,0.0,0,86,0,0
S0243,CO002,1,0.0,0,86,0,0
S0245,CO002,1,0.0,0,86,0,0
S0246,CO002,1,0.0,0,86,0,0
S0247,CO002,1,0.0,0,86,0,0
S0249,CO002,1,0.0,0,86,0,0
S0250,CO002,1,0.0,0,86,0,0
S0252,CO002,1,0.0,0,86,0,0
S0253,CO002,1,0.0,0,86,0,0
S0254,CO002,1,0.0,0,86,0,0
S0255,CO002,1,0.0,0,86,0,0
S0256,CO002,1,0.0,0,86,0,0
S0257,CO002,1,0.0,0,86,0,0
S0258,CO002,1,0.0,0,86,0,0
S0259,CO002,1,0.0,0,86,0,0
S0260,CO002,1,0.0,0,86,0,0
S0261,CO002,1,0.0,0,86,0,0
S0262,CO002,1,0.0,0,86,0,0
S0263,CO002,1,0.0,0,86,0,0
S0264,CO002,1,0.0,0,86,0,0
S0265,CO002,1,0.0,0,86,0,0
S0266,CO002,1,0.0,0,86,0,0
S0267,CO002,1,0.0,0,86,0,0
S0268,CO002,1,0.0,0,86,0,0
S0270,CO002,1,0.0,0,86,0,0
S0271,CO002,1,0.0,0,86,0,0
S0272,CO002,1,0.0,0,86,0,0
S0273,CO002,1,0.0,0,86,0,0
S0274,CO002,1,0.0,0,86,0,0
S0275,CO002,1,0.0,0,86,0,0
S0276,CO002,1,0.0,0,86,0,0
S0277,CO002,1,0.0,0,86,0,0
S0278,CO002,1,0.0,0,86,0,0
S0280,CO002,1,0.0,0,86,0,0
S0281,CO002,1,0.0,0,86,0,0
S0283,CO002,1,0.0,0,86,0,0
S0284,CO002,1,0.0,0,86,0,0
S0285,CO002,1,0.0,0,86,0,0
S0286,CO002,1,0.0,0,86,0,0
S0287,CO002,1,0.0,0,86,0,0
S0288,CO002,1,0.0,0,86,0,0
S0289,CO002,1,0.0,0,86,0,0
S0290,CO002,1,0.0,0,86,0,0
S0291,CO002,1,0.0,0,86,0,0
S0292,CO002,1,0.0,0,86,0,0
S0293,CO002,1,0.0,0,86,0,0
S0294,CO002,1,0.0,0,86,0,0
S0295,CO002,1,0.0,0,86,0,0
S0298,CO002,1,0.0,0,86,0,0
S0299,CO002,1,0.0,0,86,0,0
S0300,CO002,1,0.0,0,86,0,0
S0301,CO002,1,0.0,0,86,0,0
S0302,CO002,1,0.0,0,86,0,0
S0303,CO002,1,0.0,0,86,0,0
S0305,CO002,1,0.0,0,86,0,0
S0306,CO002,1,0.0,0,86,0,0
S0307,CO002,1,0.0,0,86,0,0
S0308,CO002,1,0.0,0,86,0,0
S0310,CO002,1,0.0,0,86,0,0
S0311,CO002,1,0.0,0,86,0,0
S0312,CO002,1,0.0,0,86,0,0
S0313,CO002,1,0.0,0,86,0,0
S0314,CO002,1,0.0,0,86,0,0
S0315,CO002,1,0.0,0,86,0,0
S0316,CO002,1,0.0,0,86,0,0
S0317,CO002,1,0.0,0,86,0,0
S0318,CO002,1,0.0,0,86,0,0
S0319,CO002,1,0.0,0,86,0,0
S0320,CO002,1,0.0,0,86,0,0
S0322,CO002,1,0.0,0,86,0,0
S0323,CO002,1,0.0,0,86,0,0
S0324,CO002,1,0.0,0,86,0,0
S0325,CO002,1,0.0,0,86,0,0
S0326,CO002,1,0.0,0,86,0,0
S0327,CO002,1,0.0,0,86,0,0
S0328,CO002,1,0.0,0,86,0,0
S0329,CO002,1,0.0,0,86,0,0
S0330,CO002,1,0.0,0,86,0,0
S0331,CO002,1,0.0,0,86,0,0
S0332,CO002,1,0.0,0,86,0,0
S0333,CO002,1,0.0,0,86,0,0
S0335,CO002,1,0.0,0,86,0,0
S0336,CO002,1,0.0,0,86,0,0
S0338,CO002,1,0.0,0,86,0,0
S0339,CO002,1,0.0,0,86,0,0
S0340,CO002,1,0.0,0,86,0,0
S0342,CO002,1,0.0,0,86,0,0
S0343,CO002,1,0.0,0,86,0,0
S0344,CO002,1,0.0,0,86,0,0
S0345,CO002,1,0.0,0,86,0,0
S0346,CO002,1,0.0,0,86,0,0
S0347,CO002,1,0.0,0,86,0,0
S0348,CO002,1,0.0,0,86,0,0
S0350,CO002,1,0.0,0,86,0,0
S0351,CO002,1,0.0,0,86,0,0
S0352,CO002,1,0.0,0,86,0,0
S0353,CO002,1,0.0,0,86,0,0
S0355,CO002,1,0.0,0,86,0,0
S0356,CO002,1,0.0,0,86,0,0
S0357,CO002,1,0.0,0,86,0,0
S0358,CO002,1,0.0,0,86,0,0
S0359,CO002,1,0.0,0,86,0,0
S0360,CO002,1,0.0,0,86,0,0
S0361,CO002,1,0.0,0,86,0,0
S0362,CO002,1,0.0,0,86,0,0
S0363,CO002,1,0.0,0,86,0,0
S0364,CO002,1,0.0,0,86,0,0
S0365,CO002,1,0.0,0,86,0,0
S0366,CO002,1,0.0,0,86,0,0
S0367,CO002,1,0.0,0,86,0,0
S0369,CO002,1,0.0,0,86,0,0
S0370,CO002,1,0.0,0,86,0,0
S0371,CO002,1,0.0,0,86,0,0
S0372,CO002,1,0.0,0,86,0,0
S0373,CO002,1,0.0,0,86,0,0
S0374,CO002,1,0.0,0,86,0,0
S0375,CO002,1,0.0,0,86,0,0
S0376,CO002,1,0.0,0,86,0,0
S0377,CO002,1,0.0,0,86,0,0
S0378,CO002,1,0.0,0,86,0,0
S0379,CO002,1,0.0,0,86,0,0
S0380,CO002,1,0.0,0,86,0,0
S0381,CO002,1,0.0,0,86,0,0
S0382,CO002,1,0.0,0,86,0,0
S0383,CO002,1,0.0,0,86,0,0
S0384,CO002,1,0.0,0,86,0,0
S0385,CO002,1,0.0,0,86,0,0
S0386,CO002,1,0.0,0,86,0,0
S0387,CO002,1,0.0,0,86,0,0
S0388,CO002,1,0.0,0,86,0,0
S0389,CO002,1,0.0,0,86,0,0
S0390,CO002,1,0.0,0,86,0,0
S0391,CO002,1,0.0,0,86,0,0
S0392,CO002,1,0.0,0,86,0,0
S0393,CO002,1,0.0,0,86,0,0
S0394,CO002,1,0.0,0,86,0,0
S0395,CO002,1,0.0,0,86,0,0
S0396,CO002,1,0.0,0,86,0,0
S0397,CO002,1,0.0,0,86,0,0
S0399,CO002,1,0.0,0,86,0,0
S0400,CO002,1,0.0,0,86,0,0
S0401,CO002,1,0.0,0,86,0,0
S0402,CO002,1,0.0,0,86,0,0
S0404,CO002,1,0.0,0,86,0,0
S0405,CO002,1,0.0,0,86,0,0
S0406,CO002,1,0.0,0,86,0,0
S0407,CO002,1,0.0,0,86,0,0
S0408,CO002,1,0.0,0,86,0,0
S0409,CO002,1,0.0,0,86,0,0
S0410,CO002,1,0.0,0,86,0,0
S0411,CO002,1,0.0,0,86,0,0
S0412,CO002,1,0.0,0,86,0,0
S0413,CO002,1,0.0,0,86,0,0
S0414,CO002,1,0.0,0,86,0,0
S0415,CO002,1,0.0,0,86,0,0
S0416,CO002,1,0.0,0,86,0,0
S0417,CO002,1,0.0,0,86,0,0
S0418,CO002,1,0.0,0,86,0,0
S0419,CO002,1,0.0,0,86,0,0
S0420,CO002,1,0.0,0,86,0,0
S0421,CO002,1,0.0,0,86,0,0
S0422,CO002,1,0.0,0,86,0,0
